"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.663120542E0,2.597797394E1,-4.004867172E1,-7.923034668E0,4.838931406E1
1.673159542E0,2.608869171E1,-3.988975906E1,-7.862854004E0,4.830773423E1
1.683198542E0,2.600978851E1,-4.001263809E1,-8.126762390E0,4.841037670E1
1.693237542E0,2.604385376E1,-4.004996872E1,-7.868110657E0,4.841683053E1
1.703277542E0,2.587868690E1,-4.003533173E1,-7.887512207E0,4.831922051E1
1.713316542E0,2.597040939E1,-4.001768494E1,-7.698951721E0,4.832340147E1
1.723355542E0,2.593503571E1,-4.000566483E1,-7.776817322E0,4.830691651E1
1.733394542E0,2.600215530E1,-3.994338608E1,-7.678695679E0,4.827575519E1
1.743433542E0,2.593239212E1,-4.010427856E1,-8.016685486E0,4.842632927E1
1.753472542E0,2.614395523E1,-4.002412415E1,-7.838554382E0,4.844460593E1
1.763511542E0,2.609883881E1,-4.007135773E1,-8.045822144E0,4.849328150E1
1.773550542E0,2.622778702E1,-4.007553482E1,-7.776390076E0,4.852234069E1
1.783590542E0,2.606556511E1,-4.013393402E1,-7.948463440E0,4.851107518E1
1.793629542E0,2.607579803E1,-4.010693359E1,-8.007766724E0,4.850399667E1
1.803668542E0,2.597577286E1,-4.014229965E1,-8.122184753E0,4.849860701E1
1.813707542E0,2.600880432E1,-4.000754547E1,-7.852005005E0,4.836026860E1
1.823746542E0,2.598229218E1,-4.000751877E1,-7.999603271E0,4.837018418E1
1.833785542E0,2.604984856E1,-3.995917511E1,-7.559516907E0,4.829572011E1
1.843824542E0,2.592372894E1,-4.002236176E1,-7.990570068E0,4.834954367E1
1.853864542E0,2.608038139E1,-3.993041229E1,-7.905052185E0,4.834370662E1
1.863903542E0,2.612004280E1,-4.001593399E1,-8.140419006E0,4.847471537E1
1.873942542E0,2.618521309E1,-3.990659714E1,-8.021492004E0,4.839985758E1
1.883981542E0,2.611335373E1,-3.987120056E1,-8.047096252E0,4.833606971E1
1.894020542E0,2.599902534E1,-3.997551346E1,-8.007812500E0,4.835406970E1
1.904059542E0,2.596017647E1,-3.997834778E1,-7.973648071E0,4.832988844E1
1.914098542E0,2.618068123E1,-3.987686157E1,-7.900413513E0,4.835295950E1
1.924138542E0,2.615854454E1,-3.992412949E1,-8.152221680E0,4.842173361E1
1.934177542E0,2.611954117E1,-3.987108231E1,-7.858070374E0,4.830820743E1
1.944216542E0,2.606456757E1,-3.993492889E1,-7.860389709E0,4.833162479E1
1.954255542E0,2.626083374E1,-3.986139297E1,-7.735527039E0,4.835701001E1
1.964294542E0,2.617057228E1,-3.990300369E1,-8.088165283E0,4.840007205E1
1.974333542E0,2.618115616E1,-3.998861694E1,-7.770256042E0,4.842436682E1
1.984372542E0,2.621330833E1,-3.990111542E1,-7.919128418E0,4.839368905E1
1.994412542E0,2.627734947E1,-3.994517899E1,-7.775856018E0,4.844151480E1
2.004451542E0,2.608639336E1,-3.994133759E1,-7.939918518E0,4.836168600E1
2.014490542E0,2.607701874E1,-3.980416489E1,-7.909774780E0,4.823843888E1
2.024529542E0,2.611290550E1,-3.985633850E1,-7.838844299E0,4.828932628E1
2.034568542E0,2.607665062E1,-3.993357086E1,-8.143920898E0,4.838393573E1
2.044607542E0,2.603477478E1,-3.987533188E1,-7.828178406E0,4.826108129E1
2.054646542E0,2.597891808E1,-3.997661591E1,-7.918151855E0,4.832940236E1
2.064686542E0,2.607830620E1,-3.991058350E1,-7.834480286E0,4.831471629E1
2.074725542E0,2.603964424E1,-3.996448898E1,-7.976669312E0,4.836166566E1
2.084764542E0,2.603964424E1,-3.996448898E1,-7.976669312E0,4.836166566E1
2.094803542E0,2.614019203E1,-3.988476562E1,-7.955123901E0,4.834654243E1
2.104842542E0,2.606255150E1,-3.980287552E1,-8.072341919E0,4.825648344E1
2.114881542E0,2.607604027E1,-4.002479935E1,-8.047630310E0,4.844284047E1
2.124920542E0,2.609760666E1,-3.988861084E1,-7.951957703E0,4.832618317E1
2.134959750E0,2.604394722E1,-3.996170807E1,-7.971961975E0,4.836090856E1
2.144999750E0,2.618045235E1,-4.003274536E1,-8.223556519E0,4.853517970E1
2.155038750E0,2.609809113E1,-4.003705978E1,-8.100204468E0,4.847359930E1
2.165077750E0,2.598055458E1,-3.999866104E1,-8.132057190E0,4.838401033E1
2.175116750E0,2.602558899E1,-3.999792862E1,-7.960617065E0,4.837909673E1
2.185155750E0,2.591583061E1,-3.996063995E1,-8.134719849E0,4.831828524E1
2.195194750E0,2.591060448E1,-3.987057114E1,-7.898826599E0,4.820179798E1
2.205233750E0,2.589812469E1,-3.990777969E1,-8.132850647E0,4.826475943E1
2.215273750E0,2.611505318E1,-4.009552383E1,-8.062789917E0,4.852479382E1
2.225312750E0,2.591669846E1,-3.997324371E1,-8.076652527E0,4.831943489E1
2.235351750E0,2.599469757E1,-3.995415878E1,-7.733451843E0,4.828939204E1
2.245390750E0,2.593826866E1,-3.996489334E1,-8.088378906E0,4.832606289E1
2.255429750E0,2.599589157E1,-3.991279221E1,-7.989936829E0,4.829758225E1
2.265468750E0,2.583827972E1,-4.000033188E1,-8.195655823E0,4.831989263E1
2.275507750E0,2.601384926E1,-3.987842941E1,-7.907798767E0,4.826533712E1
2.285547750E0,2.594980049E1,-3.998670959E1,-8.071304321E0,4.834744092E1
2.295586750E0,2.604098129E1,-4.001585770E1,-7.943916321E0,4.839945641E1
2.305625750E0,2.586772728E1,-4.001380539E1,-8.155853271E0,4.834006495E1
2.315664750E0,2.587298584E1,-3.988539505E1,-8.068199158E0,4.822190345E1
2.325703750E0,2.594783783E1,-4.000799179E1,-8.181053162E0,4.838242786E1
2.335742750E0,2.608247185E1,-3.998378372E1,-7.803649902E0,4.837246376E1
2.345781750E0,2.609158897E1,-4.002555847E1,-7.912071228E0,4.842950771E1
2.355821750E0,2.617078209E1,-3.994040680E1,-7.810722351E0,4.838546594E1
2.365860750E0,2.598728180E1,-3.979435730E1,-8.100807190E0,4.821361597E1
2.375899750E0,2.606196404E1,-3.982290649E1,-7.926345825E0,4.824849023E1
2.385938750E0,2.595796967E1,-3.984456635E1,-8.111053467E0,4.824100792E1
2.395977750E0,2.608509636E1,-3.997539902E1,-8.028305054E0,4.840370296E1
2.406016750E0,2.600011826E1,-3.996933365E1,-8.176124573E0,4.837770969E1
2.416055750E0,2.602604866E1,-3.981186676E1,-7.898292542E0,4.821538104E1
2.426095750E0,2.589459801E1,-4.007898712E1,-8.186508179E0,4.841357589E1
2.436134750E0,2.597434807E1,-3.986286545E1,-8.009452820E0,4.824796507E1
2.446173750E0,2.597632599E1,-4.002268982E1,-7.977523804E0,4.837588344E1
2.456212750E0,2.601416779E1,-3.995851517E1,-7.995246887E0,4.834608394E1
2.466251750E0,2.600009346E1,-3.997140503E1,-8.138717651E0,4.837310001E1
2.476290750E0,2.603826714E1,-3.995756531E1,-7.870223999E0,4.833775757E1
2.486329750E0,2.606223106E1,-3.995283890E1,-8.037681580E0,4.837430670E1
2.496368750E0,2.596015358E1,-3.995145035E1,-7.827049255E0,4.828364794E1
2.506408750E0,2.590950966E1,-3.997572327E1,-8.051139832E0,4.831337283E1
2.516447750E0,2.607764244E1,-3.988388824E1,-7.953933716E0,4.831183125E1
2.526486750E0,2.597075081E1,-3.995619965E1,-8.296524048E0,4.837158359E1
2.536525750E0,2.598871803E1,-3.997212219E1,-7.960174561E0,4.833785676E1
2.546564750E0,2.589834976E1,-3.995528793E1,-8.158897400E0,4.830856198E1
